date,title,body,url,image,source,symbol
2025-03-09 20:40:00+00:00,Bitcoin and Ethereum could face major bull trap before sharp correction,"A widely followed cryptocurrency analyst suggests that Bitcoin (BTC), Ethereum (ETH), and altcoins could be forming the bull trap that would soon lead to a bearish trend. The analyst, known as Capo, posted his analysis on his social media page on X,",https://www.msn.com/en-ca/money/markets/bitcoin-and-ethereum-could-face-major-bull-trap-before-sharp-correction/ar-AA1AzuER,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1AzeLu.img?w=1280&h=720&m=4&q=100,Cryptopolitan,ETH
2025-03-09 23:05:00+00:00,"Why Are Bitcoin, Ethereum Prices Falling?",Bitcoin and Ethereum extend losses as traders digest Trump's Strategic Bitcoin Reserve order and a wave of U.S. trade tariffs.,https://decrypt.co/309273/why-are-bitcoin-ethereum-prices-falling,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2024/02/bitcoin-btc-ethereum-eth-price-chart-gID_7.jpg,Decrypt,ETH
2025-03-09 23:05:00+00:00,"Why Are Bitcoin, Ethereum Prices Falling?",Bitcoin and Ethereum extend losses as traders digest Trump's Strategic Bitcoin Reserve order and a wave of U.S. trade tariffs.,https://decrypt.co/309273/why-are-bitcoin-ethereum-prices-falling,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2024/02/bitcoin-btc-ethereum-eth-price-chart-gID_7.jpg,Decrypt,BTC
2025-03-10 01:20:00+00:00,"South Korea Should Consider Bitcoin Reserve, Say Industry Lobbyists, Democratic Party Members","The country's financial experts and opposition lawmakers proposed adding crypto to a national stockpile Wednesday, as the U.S. pushes ahead.",https://decrypt.co/309278/south-korea-should-consider-bitcoin-reserve-say-industry-lobbyists,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2020/11/south-korea-bitcoin-gID_7.jpg,Decrypt,BTC
2025-03-10 01:43:03+00:00,"Bitcoin, Ethereum, XRP Tumble As Trump Warns Of A 'Little Disruption' From Tariffs, Other Policies: Retail Turns Bearish","XRP (XRP.X), and others witnessed a selloff on Sunday as investors digested President Donald Trump's comments on the impact of his tariffs and other economic policies on the U.S. economy. While Bitcoin fell to the $80,",https://www.msn.com/en-us/money/general/bitcoin-ethereum-xrp-tumble-as-trump-warns-of-a-little-disruption-from-tariffs-other-policies-retail-turns-bearish/ar-AA1AzTFk,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1AzTEN.img?w=1200&h=900&m=4&q=79,Stocktwits,ETH
2025-03-10 01:45:52+00:00,Bitcoin falls over 5% as volatility continues after Trump's bitcoin reserve plan,"Bitcoin fell on Monday as volatility in the price of the world's largest cryptocurrency continues following an executive order signed by President Donald Trump to create a strategic bitcoin reserve for the United States. Bitcoin was trading at $81,712, down over 5% but off earlier lows, at 9:42 a.m. Singapore time, according to Coin Metrics.",https://www.msn.com/en-us/money/markets/bitcoin-falls-over-5-as-volatility-continues-after-trumps-bitcoin-reserve-plan/ar-AA1AzTnq,"https://media.nbcdfw.com/2025/03/108112693-1741359002550-gettyimages-2202592326-raa-cryptocr250303_npQOY.jpeg?quality=85&strip=all&resize=1200,675",CNBC,BTC
2025-03-10 03:58:57+00:00,"Bitcoin dips to $80K in 'ugly start,' could retest key resistance: Hayes","Bitcoin has made an ugly start to the week and could fall into the high $70,000 price range, according to Arthur Hayes.",https://www.msn.com/en-us/money/markets/bitcoin-dips-to-80k-in-ugly-start-could-retest-key-resistance-hayes/ar-AA1AAo94,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-03/01957dd4-7942-7b60-b16c-42de1ab32974",Cointelegraph,BTC
2025-03-10 04:39:00+00:00,"Utah Legislature Passes Blockchain Bill, Drops Bitcoin Reserve Provision","The removed part would have let Utah's treasurer invest state funds in digital assets, possibly creating a state-run Bitcoin reserve.",https://decrypt.co/309284/utah-legislature-passes-blockchain-bill-drops-bitcoin-reserve-provision,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/01/Photo-by-Kace-Lott-on-Unsplash-gID_7.jpg,Decrypt,BTC
2025-03-10 05:02:00+00:00,"Bitcoin sinks, altcoins dip as Trump stirs recession fears amid rising trade conflict","US Bitcoin reserve sparks market volatility, as the stockpile derives from seized assets, not new purchases, causing investor uncertainty.",https://cryptobriefing.com/bitcoin-drops-trump-stirs-recession-fears/,,Crypto Briefing,BTC
2025-03-10 05:44:31+00:00,"Bitcoin, Ethereum Trading Services To Be Offered By Spain's Second-Largest Bank","Spanish banking heavyweight Banco Bilbao Vizcaya Argentaria SA (NYSE:BBA), better known as BBVA, said Monday it secured regulatory consent to launch trading services for Bitcoin (CRYPTO: BTC) and Ethereum (CRYPTO: ETH) in the country.",https://www.msn.com/en-us/money/news/bitcoin-ethereum-trading-services-to-be-offered-by-spains-second-largest-bank/ar-AA1AAsm2,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1AApv5.img?w=914&h=514&m=4&q=86,Benzinga,ETH
2025-03-10 05:58:00+00:00,Avalon Labs secures $2B+ credit line for institutional Bitcoin backed lending,Pioneering the future of institutional crypto lending with unmatched liquidity and fixed-rate borrowing,https://cointelegraph.com/press-releases/avalon-labs-secures-2b-credit-line-for-institutional-bitcoin-backed-lending,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/storage/uploads/view/186edb5b1b8a73cd4eb3128682b6eb60.jpg",Cointelegraph,BTC
2025-03-10 08:16:00+00:00,Bitcoin Ownership Remains Niche: Only 4% of Global Population Holds BTC,"Despite its rising prominence in financial markets, Bitcoin adoption remains limited, with only 4% of the global population holding BTC.",https://cryptonews.com/news/bitcoin-ownership-remains-niche-only-4-of-global-population-holds-btc/,https://cimg.co/wp-content/uploads/2025/03/10075411/1741593251-image-1741588781225_optimized.jpg,Crypto News,BTC
2025-03-10 08:18:00+00:00,Biggest red weekly candle ever: 5 things to know in Bitcoin this week,"Bitcoin starts the second week of March at a bearish crossroads as new multimonth lows get closer. Traders and analysts agree that little stands in the way of a $78,000 retest as BTC/USD seals its worst-ever weekly candle.",https://www.msn.com/en-us/money/general/biggest-red-weekly-candle-ever-5-things-to-know-in-bitcoin-this-week/ar-AA1ACzbT,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-03/01957f0a-c9f2-7319-99fa-9f0b838fa4f3",Cointelegraph.com,BTC
2025-03-10 08:49:00+00:00,"Ethereum Price Prediction Places ETH At $5,000 In March, Why Donald Trump's Crypto Reserve Holds The Key","The Ethereum price recently surged 15% following Donald Trump's announcement that it should be included in his proposed strategic ""Crypto Reserve."" Analysts now predict that the Ethereum price could reach $5,",https://techbullion.com/ethereum-price-prediction-places-eth-at-5000-in-march-why-donald-trumps-crypto-reserve-holds-the-key/,https://techbullion.com/wp-content/uploads/2025/03/Screenshot-2025-03-10-124904.jpg,TechBullion,ETH
2025-03-10 08:51:00+00:00,"As the Cryptocurrency Industry Tumbles, Here Are 3 Coins I'm Keeping My Eye On","Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.",https://www.msn.com/en-us/money/topstocks/warren-buffett-isnt-buying-his-favorite-stock-but-hes-been-scooping-up-shares-of-3-value-stocks-since-2025-began/ar-AA1AB6cm,https://g.foolcdn.com/editorial/images/810036/trader-watching-multiple-trading-screens.jpg,The Motley Fool,
2025-03-10 08:56:39+00:00,Ethereum (ETH) Price Falls to 465-Day Low After Losing 3-Year Support,Ethereum (ETH) broke down from a 994-day support area. ETH fell to a new 2025 low and the lowest price in 465 days. Has Ethereum's,https://www.msn.com/en-us/money/markets/ethereum-eth-price-falls-to-465-day-low-after-losing-3-year-support/ar-AA1AB6fd,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1AB1ku.img?w=1920&h=1080&m=4&q=100,CCN,ETH
2025-03-10 09:20:00+00:00,Bitcoin Tanks 4.1% After Trump's Crypto Move—More Pain Coming?,Bitcoin plunges 4.1% to $82K as Trump's Strategic Bitcoin Reserve sparks volatility. Fed policy and inflation could determine BTC's next move,https://cryptonews.com/news/bitcoin-tanks-4-1-after-trumps-crypto-movemore-pain-coming/,https://cimg.co/wp-content/uploads/2025/03/10085203/image-20-1024x578.png,Crypto News,BTC
2025-03-10 09:25:00+00:00,"Ethereum (ETH) Price: Breaking Below $2,000 Signals End of Three-Year Bull Run","Ethereum price has crashed below $2,000, breaking a three-year bull trend and potentially heading toward $1,250-$1,500 levels despite some whale accumulation.",https://blockonomi.com/ethereum-eth-price-breaking-below-2000-signals-end-of-three-year-bull-run/,https://blockonomi.com/wp-content/uploads/2024/06/ethereum.jpg,Blockonomi,ETH
2025-03-10 09:37:29+00:00,Bitcoin vs. gold: the digital age's store of value showdown,"Most people have heard about Bitcoin these days, and even those who still don't understand how it works might be aware that it's widely considered to be a kind of ""digital gold"". That's because Bitcoin shares several characteristics with real gold,",https://www.msn.com/en-us/money/general/bitcoin-vs-gold-the-digital-age-s-store-of-value-showdown/ar-AA1ABq5G,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABG7W.img?w=1600&h=997&m=4&q=79,Invezz,BTC
2025-03-10 09:49:51+00:00,Inside Trump's strategic Bitcoin reserve: A new era for US digital asset policy or just a fluke?,"The US government just made history by officially recognizing Bitcoin as a strategic reserve asset—a first for any global superpower. President Donald Trump's new Executive Order (EO) establishes a Strategic Bitcoin Reserve,",https://www.msn.com/en-us/money/markets/inside-trump-s-strategic-bitcoin-reserve-a-new-era-for-us-digital-asset-policy-or-just-a-fluke/ar-AA1ABG8S,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABG7U.img?w=1600&h=1066&m=4&q=77,Invezz,BTC
2025-03-10 10:30:00+00:00,Bitcoin 'Monte Carlo' model forecasts $713K peak in 6 months,"Bitcoin (BTC) registered a daily and weekly close at $80,688 on March 9, the lowest close since Nov. 11, 2024. Bitcoin also dropped below its key 200-day exponential moving average (200-D EMA) for the second time in two weeks,",https://www.msn.com/en-us/money/markets/bitcoin-monte-carlo-model-forecasts-713k-peak-in-6-months/ar-AA1ACaq4,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACrdq.img?w=840&h=560&m=4&q=79,Cointelegraph,BTC
2025-03-10 10:30:00+00:00,[Satire] Elon Musk Launches Bid to Buy Ethereum Network,"A consortium of investors led by billionaire Elon Musk has launched an audacious bid to buy the Ethereum network and rebrand it as Xthereum. The deal, rumored to be worth $100B, values Ethereum at less than a third of its current market cap.",https://www.msn.com/en-us/technology/cryptocurrencies/satire-elon-musk-launches-bid-to-buy-ethereum-network/ar-AA1ABmUs,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABwtX.img?w=1024&h=1280&m=4&q=86,Cryptopolitan,ETH
2025-03-10 10:35:00+00:00,Trump Creates a 'Strategic Bitcoin Reserve',"The saga began early last week when President Donald Trump posted on Truth Social that he would be establishing a ""Crypto Strategic Reserve"" that included XRP, Solana, and Cardano—three lesser-known currencies that are far less stable than Bitcoin (BTC)—raising questions as to why these coins were included over popular, reliable currencies.",https://www.yahoo.com/news/trump-creates-strategic-bitcoin-103556993.html,https://media.zenfs.com/en/the_dispatch_articles_597/b81801ab7f007ae0811aabadc4068562,Yahoo,BTC
2025-03-10 10:52:14+00:00,Spain's BBVA Expands Crypto Access With Green Light for Bitcoin and Ethereum Trading,"BBVA currently offers USDC services in Switzerland, along with other crypto services in Turkey. The bank will retain full control over client holdings. BBVA plans",https://www.msn.com/en-us/money/markets/spain-s-bbva-expands-crypto-access-with-green-light-for-bitcoin-and-ethereum-trading/ar-AA1ABpzn,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABDZ1.img?w=1920&h=1080&m=4&q=100,CCN,ETH
2025-03-10 11:07:16+00:00,"Singapore Exchange to roll out open-ended bitcoin futures listing, Bloomberg reports","The Singapore Exchange plans to list bitcoin perpetual futures in the second half of 2025, targeting institutional clients and professional investors, Bloomberg News reported on Monday.",https://www.msn.com/en-gb/money/other/singapore-exchange-to-roll-out-open-ended-bitcoin-futures-listing-bloomberg-reports/ar-AA1ABxnY,https://www.reuters.com/resizer/v2/RTKBNGBGWZND3J2HCRYPN7PXI4.jpg?auth=8b94978537f1a0671d9bbef8aa8bb0fda9b7829db1ec5718f60fd523d4a75b7c&height=1005&width=1920&quality=80&smart=true,Reuters,BTC
2025-03-10 11:13:00+00:00,'Panic-Selling' Could Be About To Crash The Bitcoin Price,"Donald Trump's crypto czar has said the U.S. Treasury will be working to ""maximize the value"" of the bitcoin and other cryptocurrencies held by the U.S. in its reserve and crypto",https://www.forbes.com/sites/digital-assets/2025/03/10/maximize-the-value-trumps-price-plan-for-bitcoin-xrp-eth-sol-and-ada-revealed/,"https://imageio.forbes.com/specials-images/imageserve/673ebf0b7db7a827666a7939/0x0.jpg?format=jpg&crop=1920,1142,x172,y295,safe&height=900&width=1600&fit=bounds",Forbes,BTC
2025-03-10 11:15:00+00:00,Better Buy in 2025: Nvidia Stock or Bitcoin?,"Had you taken $10,000 and split it equally between Nvidia stock and Bitcoin exactly five years ago, it would be worth a whopping $139,000 today. A series of unique tailwinds could drive further upside in both Nvidia stock and Bitcoin this year,",https://www.aol.com/better-buy-2025-nvidia-stock-081400469.html,https://media.zenfs.com/en/aol_the_motley_fool_392/e70561bf7317b066f96b520b2c46dcc0,AOL,BTC
2025-03-10 11:17:00+00:00,Texas Senate passes bill creating Bitcoin reserve in effort to move towards digital future,"Under Senate Bill 21, the Texas Comptroller would be able to invest state funds in cryptocurrencies like Bitcoin.",https://www.khou.com/article/news/local/texas/texas-senate-bill-creating-bitcoin-reserve/269-1cf581e6-964e-4ff8-81d5-6faf2e389029,https://media.khou.com/assets/KVUE/images/047d322c-df83-4e86-a91e-1dba0087d095/20250306T232007/047d322c-df83-4e86-a91e-1dba0087d095_1140x641.jpg,KHOU,BTC
2025-03-10 11:17:00+00:00,Texas Senate passes bill creating Bitcoin reserve in effort to move towards digital future,"Under Senate Bill 21, the Texas Comptroller would be able to invest state funds in cryptocurrencies like Bitcoin.",https://www.khou.com/article/news/politics/texas-legislature/texas-senate-bill-creating-bitcoin-reserve/269-1cf581e6-964e-4ff8-81d5-6faf2e389029,,KHOU,BTC
2025-03-10 11:21:37+00:00,"Bitcoin, Gold and Dollar Face Safe Haven Identity Crisis Amid Global Trade War","Bitcoin, once seen as a hedge against market volatility, is increasingly moving in lockstep with traditional equities, especially during downturns. Gold and the Japanese yen,",https://www.msn.com/en-us/money/markets/bitcoin-gold-and-dollar-face-safe-haven-identity-crisis-amid-global-trade-war/ar-AA1ABCoP,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABNHj.img?w=1920&h=1080&m=4&q=100,CCN,BTC
2025-03-10 11:34:00+00:00,Bitcoin Sinks to a Four-Month Low Amid Concerns Over US Economy,"Cryptocurrency prices extended their slide, sending Bitcoin to the lowest level since November, as escalating tariff-war tensions spurred concern about the economy that offset a wave of pro-crypto announcements from President Donald Trump last week.",https://www.bloomberg.com/news/articles/2025-03-10/crypto-slump-deepens-as-macro-headwinds-offset-trump-push?fromMostRead=true,,Bloomberg,BTC
2025-03-10 11:44:49+00:00,Strategy's Bitcoin stash still up over $7B despite market downturn,"Software intelligence firm turned Bitcoin investment behemoth Strategy remains $7.8 billion in profit on its Bitcoin holdings despite the cryptocurrency's recent drop to $80,000. On March 10, Bitcoin (BTC) recorded its largest weekly decline on record,",https://www.msn.com/en-us/money/economy/strategy-s-bitcoin-stash-still-up-over-7b-despite-market-downturn/ar-AA1ACSf2,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACIAN.img?w=840&h=560&m=4&q=79,Cointelegraph,BTC
2025-03-10 11:45:00+00:00,Ethereum's Leadership and the Rise of Rexas Finance: A Crypto Battlefield,"Ethereum remains a dominant force in the crypto ecosystem, but faces competition from altcoins like Rexas Finance (RXS), which is gaining interest for tokenizing real-world assets. With Ethereum's potential upgrades and RXS's unique features,",https://www.devdiscourse.com/article/headlines/3302169-ethereums-leadership-and-the-rise-of-rexas-finance-a-crypto-battlefield,,Devdiscourse,ETH
2025-03-10 12:00:00+00:00,$1.8B Ethereum left exchanges last week; holders see current levels as buying opportunity,On-chain data revealed $1.8 billion worth of Ethereum left exchanges last week. The outflows are the largest seen since December 2022. The withdrawals suggest investors are moving ETH to their private wallets for long-term accumulation.,https://www.msn.com/en-us/money/markets/18b-ethereum-left-exchanges-last-week-holders-see-current-levels-as-buying-opportunity/ar-AA1ABPea,https://www.cryptopolitan.com/wp-content/uploads/2025/03/1.8-billion-worth-of-ETH-left-exchanges-last-week.webp,Cryptopolitan,ETH
2025-03-10 12:01:00+00:00,"U.S. DOJ May Be Selling Silk Road Bitcoin Holdings, Bitcoin Magazine CEO Suggests","Bitcoin Magazine's CEO suggests the U.S. DOJ might be selling Bitcoin seized from Silk Road, potentially impacting the market.",https://cryptonews.com/news/u-s-doj-may-be-selling-silk-road-bitcoin-holdings-bitcoin-magazine-ceo-suggests/,https://cimg.co/wp-content/uploads/2025/03/10105645/1741604204-image-1741604183322_optimized.jpg,Crypto News,BTC
2025-03-10 12:13:00+00:00,"Spain's Second-Largest Bank BBVA To Offer Customers Bitcoin, Ethereum Trading","The service will eventually be available to all customers of the 150-year-old bank, which is among Europe's largest.",https://decrypt.co/309294/spains-second-largest-bank-bbva-to-offer-customers-bitcoin-ethereum-trading,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/03/bbva-gID_7.jpg,Decrypt,BTC
2025-03-10 12:23:26+00:00,Trump's Strategic Bitcoin Reserve and Crypto Stockpile: What You Need to Know,"As of March 6, the U.S. government treats Bitcoin as a sovereign reserve asset, akin to gold or foreign currencies. XRP, Solana, Cardano and Ethereum",https://www.msn.com/en-us/money/markets/trump-s-strategic-bitcoin-reserve-and-crypto-stockpile-what-you-need-to-know/ar-AA1ABPRg,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABWJj.img?w=1920&h=1080&m=4&q=100,CCN,BTC
2025-03-10 12:24:00+00:00,Ethereum Price Prediction: ETH Dives 5% As Best Wallet ICO Closes On $11 Million,"The Ethereum price plunged 5% in the last 24 hours, while the Best Wallet presale closes on $11 million raised.",https://insidebitcoins.com/sponsored/ethereum-price-prediction-eth-dives-5-as-best-wallet-ico-closes-on-11-million,https://insidebitcoins.com/wp-content/uploads/2025/02/nenad-novakovic-L2QB-rG5NM0-unsplash_optimized-1.jpg,InsideBitcoins,ETH
2025-03-10 12:48:41+00:00,"Ethereum's Pectra upgrade on Sepolia faces disruptions, unknown attacker mines empty blocks","Ethereum's highly anticipated Pectra upgrade encountered disruptions on the Sepolia testnet following an exploit that led to empty block mining. The upgrade, which was deployed on March 5, ran into issues a few hours later when developers noticed error messages on their geth node.",https://www.msn.com/en-us/money/markets/ethereum-s-pectra-upgrade-on-sepolia-faces-disruptions-unknown-attacker-mines-empty-blocks/ar-AA1ACbCY,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACdPI.img?w=1280&h=720&m=4&q=100,Cryptopolitan,ETH
2025-03-10 13:31:00+00:00,Strategy Just Blew $21 Billion Buying Bitcoin. Things Could Get Rocky.,"Strategy has spent over $21 billion since Nov. 10 to buy bitcoin whose value has fallen to around $18 billion as of Monday, an Investor's Business Daily analysis of company filings indicate. The upshot is that the leveraged play on bitcoin already may have spent most of its low-cost firepower to prop up the price of the suddenly sinking cryptocurrency.",https://www.msn.com/en-us/money/general/strategy-just-blew-21-billion-buying-bitcoin-things-could-get-rocky/ar-AA1ABSuD,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABKXF.img?w=720&h=406&m=4&q=81,Investor's Business Daily,BTC
2025-03-10 13:35:00+00:00,"Bullionaire Coin ($BULL) Secures $400,000 in Private Investment to Develop Luxury-Focused Cryptocurrency","Bullionaire Coin ($BULL), a Solana-based cryptocurrency, has secured $400,000 from private investors to support the development of its blockchain ecosystem. The project aims to integrate digital assets with exclusive experiences for token holders through a tiered benefits system.",https://www.thestreet.com/crypto/newsroom/bullionaire-coin-bull-secures-400000-in-private-investment-to-develop-luxury-focused-cryptocurrency,https://www.thestreet.com/.image/t_share/MjEzMzg3NTI1NjE4NjczMTAz/image-placeholder-title.jpg,TheStreet,
2025-03-10 14:01:00+00:00,Ethereum's New ATH Is On The Way While This Crypto Presale Could Be The Next 30x Coin,"The cryptocurrency market continues to show strength in early 2025, with Bitcoin maintaining dominance and Ethereum gaining significant traction. The recent market recovery, combined with institutional adoption and technological advancements,",https://techbullion.com/ethereums-new-ath-is-on-the-way-while-this-crypto-presale-could-be-the-next-30x-coin/,https://techbullion.com/wp-content/uploads/2025/03/image1-copy-12.jpg,TechBullion,ETH
2025-03-10 14:14:00+00:00,"Ethereum Rebounds from $1,990 as Analyst Predicts 18% Price Move","Ethereum briefly lost the $2,000 support level as the trading volume of the cryptocurrency jumped 148%. Here's why.",https://www.coinspeaker.com/ethereum-rebounds-from-1990/,https://www.coinspeaker.com/wp-content/uploads/2025/03/image-1741612204110_optimized-1-720x450.jpg,Coinspeaker,ETH
2025-03-10 14:20:01+00:00,Bitcoin may benefit from US stablecoin dominance push,"The US push to maintain the dollar's global dominance through stablecoin adoption could have unintended benefits for Bitcoin as it emerges as a potential national reserve asset. During the White House Crypto Summit on March 7,",https://www.msn.com/en-us/money/markets/bitcoin-may-benefit-from-us-stablecoin-dominance-push/ar-AA1ACKW5,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACNkc.img?w=840&h=560&m=4&q=79,Cointelegraph,BTC
2025-03-10 14:30:09+00:00,"Ethereum, Cardano See Retail Chatter Surge Over The Past Week, But Trump's Mixed Messages Dampen Sentiment","Retail chatter around cryptocurrencies spiked last week as traders grappled with conflicting signals from President Donald Trump's comments on digital assets. Confusion over his stance led to a surge in discussions on Stocktwits,",https://www.msn.com/en-in/money/economy/ethereum-cardano-see-retail-chatter-surge-over-the-past-week-but-trump-s-mixed-messages-dampen-sentiment/ar-AA1ACuTB,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACst5.img?w=1200&h=900&m=4&q=54,Asianet Newsable,ETH
2025-03-10 14:40:45+00:00,"Bitcoin Drops Below $80,000 as Macro Headwinds Offset Trump Push",Cryptocurrency prices extended their slide as escalating tariff war tensions and diminishing prospects of further Federal Reserve rate cuts offset a wave of pro-crypto announcements from President Donald Trump last week.,https://www.msn.com/en-ca/money/markets/bitcoin-drops-below-80-000-as-macro-headwinds-offset-trump-push/ar-AA1ABVOQ,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ABOU0.img?w=1200&h=675&m=4&q=79,Bloomberg,BTC
2025-03-10 14:46:00+00:00,"Bitcoin Dives Under $80K as Solana, Dogecoin and Stocks Fall on Inflation Fears","Crypto prices and stocks alike are falling Monday, with Bitcoin diving as traders react to President Trump's recession comments and more.",https://decrypt.co/309326/bitcoin-dives-80k-solana-dogecoin-stocks-fall,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2023/04/bitcoin-down-gID_7.jpg,Decrypt,BTC
2025-03-10 15:00:00+00:00,"Nasdaq 100 Loses Key Support, Why Are Institutional Traders Piling Millions into Ethereum & Remittix","By focusing on usability, Remittix may appeal to risk-averse funds, especially if economic volatility persists and mainstream assets falter.",https://blockonomi.com/nasdaq-100-loses-key-support-why-are-institutional-traders-piling-millions-into-ethereum-remittix/,https://blockonomi.com/wp-content/uploads/2025/03/Picture1-25.png,Blockonomi,ETH
2025-03-10 15:06:49+00:00,Strategy Eyes $21B Stock Sale To Fuel More Bitcoin Purchases,Strategy plans to raise $21 billion through an at-the-market (ATM) sale of its preferred shares. The company will use the proceeds to boost its Bitcoin,https://www.msn.com/pl-pl/finanse/oszczedzanie-i-inwestowanie/strategy-eyes-21b-stock-sale-to-fuel-more-bitcoin-purchases/ar-AA1ACHge,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACEXm.img?w=1920&h=1080&m=4&q=100,CCN,BTC
2025-03-10 15:13:00+00:00,Bitcoin Dips Below $80K as Crypto Sell-Off Goes From Bad to Worse,The price action came as the Nasdaq and S&P 500 stock indexes fell sharply early Monday as Trump failed to quell worries about a recession.,https://www.coindesk.com/markets/2025/03/10/bitcoin-dips-below-usd80k-as-crypto-sell-off-goes-from-bad-to-worse,https://cdn.sanity.io/images/s3y3vcno/production/1d88c37fd63dba8b1b1fd391cd0786a5119d296c-6441x4831.jpg?auto=format,CoinDesk,BTC
2025-03-10 15:16:00+00:00,Coinbase to launch first 24/7 Bitcoin and Ethereum futures in the US,"Coinbase to launch 24/7 crypto futures in the US, offering BTC and ETH futures with regulated access and innovative contract designs.",https://cryptobriefing.com/coinbase-24-7-crypto-futures/,,Crypto Briefing,ETH
2025-03-10 15:16:00+00:00,Coinbase to launch first 24/7 Bitcoin and Ethereum futures in the US,"Coinbase to launch 24/7 crypto futures in the US, offering BTC and ETH futures with regulated access and innovative contract designs.",https://cryptobriefing.com/coinbase-24-7-crypto-futures/,,Crypto Briefing,BTC
2025-03-10 15:16:40+00:00,Bitcoin nears $78K lows as US stocks dive at the Wall Street open,Bitcoin sought a rematch with multimonth lows on March 10 as familiar selling accompanied the start of Wall Street trading. BTC/USD 1-hour chart. Source: Cointelegraph/TradingView,https://www.msn.com/en-us/money/markets/bitcoin-nears-78k-lows-as-us-stocks-dive-at-the-wall-street-open/ar-AA1ADv3t,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-03/0195809c-cfcd-7745-8fe6-f29045ffdc5a",Cointelegraph.com,BTC
2025-03-10 15:26:09+00:00,Bitcóin cae bajo US$80.000 debido a factores macroeconómicos,Los precios de las criptodivisas ampliaron su caída a medida que el aumento de las tensiones de la guerra arancelaria y la disminución de las perspectivas de nuevos recortes de tasas de la Reserva Federal contrarrestaron una ola de anuncios a favor de las criptomonedas que realizó el presidente Donald Trump la semana pasada.,https://www.msn.com/es-es/dinero/noticias/bitcóin-cae-bajo-us-80000-debido-a-factores-macroeconómicos/ar-AA1ADbEw,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/ieql0cAy_rIM/v1/1200x800.jpg,Bloomberg,BTC
2025-03-10 15:38:00+00:00,Trump is going to create a cryptocurrency reserve. Here's how that would actually work,"President Trump has established a cryptocurrency reserve. NPR's Ayesha Rascoe speaks with Bloomberg reporter Zeke Faux about what it's intended to do, and why it may not work that way.",https://www.wgbh.org/news/national/2025-03-10/trump-is-going-to-create-a-cryptocurrency-reserve-heres-how-that-would-actually-work,https://cdn.grove.wgbh.org/dims4/default/7e773d6/2147483647/strip/true/crop/2160x1134+0+153/resize/1200x630!/quality/70/?url=https://image.pbs.org/video-assets/WIJ8v3j-asset-mezzanine-16x9-Fbw2Uki.jpg,GBH,
2025-03-10 15:45:13+00:00,"Bitcoin falls to November low under $80,000 on heightened recession fears","Bitcoin slipped under the $80,000 level on Monday, dragged by the continued selling pressure in the equities market.",https://www.msn.com/en-us/money/markets/bitcoin-falls-to-november-low-under-80-000-on-heightened-recession-fears/ar-AA1ACMSf,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACMS6.img?w=1910&h=1000&m=4&q=67,CNBC,BTC
